person_id,persona_group,day_of_week,purpose_state,departure_min,arrival_min,duration_min,distance_km
smp_00000,employed | 18-25 | weekday | Income=Above median,weekday,Shopping/grocery shopping,739.0340890855416,788.7804100811524,49.746320995610745,5.351060678637504
smp_01171,employed | 51-66 | weekday | Income=Above median,weekday,Shopping/grocery shopping,554.2903693248523,577.6400794834948,23.349710158642438,2.4829134794489605
smp_01171,employed | 51-66 | weekday | Income=Above median,weekday,Touring/hiking,651.0156942093837,791.5147999070128,140.49910569762915,2.07137542994869
smp_01171,employed | 51-66 | weekday | Income=Above median,weekday,Touring/hiking,888.3324380943872,1046.6464347527758,158.31399665838865,5.108337272321814
smp_01171,employed | 51-66 | weekday | Income=Above median,weekday,Services/personal care,1199.4943707820678,1222.5782859731346,23.083915191066808,0.35721615417220853
smp_01172,employed | 51-66 | weekday | Income=Above median,weekday,Touring/hiking,560.0554810143683,568.9613104829957,8.905829468627417,5.060092421002856
smp_01172,employed | 51-66 | weekday | Income=Above median,weekday,To and from work,899.0339677973409,1440.0,540.9660322026591,34.62189354508589
smp_01173,employed | 51-66 | weekday | Income=Above median,weekday,Touring/hiking,596.8747319990327,648.9525281822127,52.07779618318,1.8610663789622464
smp_01173,employed | 51-66 | weekday | Income=Above median,weekday,Services/personal care,690.6717649386761,695.6838731538033,5.012108215127228,7.987121786521927
smp_01173,employed | 51-66 | weekday | Income=Above median,weekday,Services/personal care,704.5419281387915,725.7050096623544,21.163081523562937,4.668648212137543
smp_01173,employed | 51-66 | weekday | Income=Above median,weekday,Pick up/drop off people,912.2873726399291,919.3641275960645,7.076754956135346,1.9960543329849225
smp_01173,employed | 51-66 | weekday | Income=Above median,weekday,Shopping/grocery shopping,1019.1339988602779,1034.1675609735844,15.033562113306516,0.8430286297210035
smp_01173,employed | 51-66 | weekday | Income=Above median,weekday,Shopping/grocery shopping,1260.581862068693,1267.639196576952,7.0573345082589185,2.0787993017404207
smp_01174,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,533.8667429221439,596.4984034427067,62.63166052056283,5.063989174655389
smp_01174,employed | 51-66 | weekday | Income=Below median,weekday,Pick up/drop off people,647.8875043313035,660.0236277605366,12.136123429233066,0.6941679149896851
smp_01174,employed | 51-66 | weekday | Income=Below median,weekday,Taking education/course,959.1209810199327,1094.2171985918972,135.09621757196442,0.7275519481513647
smp_01174,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1294.9775999572073,1418.9881012693813,124.01050131217403,126.05876730465086
smp_01175,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,490.5263764134108,800.3014412371497,309.7750648237389,4.950567620991809
smp_01175,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,933.0754214510844,1080.9413039238543,147.86588247276995,2.4252296538960008
smp_01175,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1098.618922754921,1104.8689334781177,6.250010723196738,0.3476561455061532
smp_01175,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1130.881594010184,1220.3375744916914,89.45598048150737,13.578582741020352
smp_01175,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1297.9270896436371,1370.4220369889078,72.4949473452707,2.869016936228398
smp_01175,employed | 51-66 | weekday | Income=Below median,weekday,Business visit in a working atmosphere,1426.7228979407598,1440.0,13.277102059240178,65.61820496495366
smp_01176,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,429.94316258824233,535.2952862797634,105.35212369152111,0.78068441599941
smp_01176,employed | 51-66 | weekday | Income=Below median,weekday,Services/personal care,750.8854002328242,786.7046785798736,35.819278347049476,5.522621725685773
smp_01176,employed | 51-66 | weekday | Income=Below median,weekday,Pick up/drop off people,939.8880589523382,967.5768952979877,27.68883634564952,2.2639196722953354
smp_01176,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,971.167348089198,1034.5616425831752,63.39429449397721,1.5166081458263474
smp_01176,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1091.007639131493,1239.2023109944998,148.19467186300676,1.6713012983229558
smp_01176,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1362.896506070164,1440.0,77.10349392983608,1.222097026088307
smp_01177,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,699.8081504620807,781.1527270265839,81.3445765645032,2.3648876268712775
smp_01177,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,881.0424868843266,1067.885018332187,186.84253144786032,0.3384198616966545
smp_01178,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,373.69423982027206,381.73061726646176,8.036377446189704,27.490957014861692
smp_01178,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,474.75110947241336,1062.8285210344593,588.0774115620459,10.124572168502475
smp_01178,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1278.130460501875,1440.0,161.86953949812505,9.927073210286224
smp_01179,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,335.918808145047,347.1524387908286,11.233630645781602,2.5137400349827606
smp_01179,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,372.4157374819416,869.3015166451099,496.8857791631683,12.76519112056806
smp_01179,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,1139.0842881639155,1229.4461236102052,90.36183544628966,0.7138545931621888
smp_01180,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,507.5050993274842,692.6801872222381,185.17508789475397,0.591894993325828
smp_01180,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,715.3294154053813,724.0421076180951,8.712692212713819,1.4309205695064087
smp_01180,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,793.2704228227285,832.434337215325,39.16391439259644,0.661589596516424
smp_01180,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,879.4002123202614,887.7290282204176,8.3288159001562,0.3224723318868405
smp_01180,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1196.633548908598,1214.1370229322722,17.503474023674244,0.17802231422856157
smp_01180,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1331.9526959674413,1338.5200542862424,6.567358318801098,0.22596463786558915
smp_01181,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,505.4786196664785,626.7892256217976,121.31060595531915,0.8368542722719948
smp_01181,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,681.0521897892771,887.9355027050394,206.8833129157623,3.302729153149289
smp_01181,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,932.0273559223992,935.964306029248,3.9369501068487125,16.150471479520593
smp_01181,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1085.4499236644258,1258.994861420953,173.54493775652713,2.4789165068227317
smp_01181,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1333.340996494555,1440.0,106.65900350544507,1.7680794823852406
smp_01182,employed | 51-66 | weekday | Income=Below median,weekday,Services/personal care,797.6711191566976,900.320684986053,102.64956582935542,1.56498665986142
smp_01182,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,911.950796992896,985.0319636374718,73.08116664457577,19.119904133394456
smp_01182,employed | 51-66 | weekday | Income=Below median,weekday,Pick up/drop off people,1061.598525266045,1069.6671322608604,8.068606994815354,1.1739035925518353
smp_01182,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1227.7621648776187,1284.9147554519757,57.152590574356964,2.7735848508686374
smp_01182,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1391.4969974779135,1437.3257460493733,45.828748571459755,3.0782456501844364
smp_01183,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,439.4925472999559,699.3605954723262,259.86804817237027,3.6138060660986535
smp_01183,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,719.6775218899897,1291.9185861237033,572.2410642337136,2.4132813642657487
smp_01184,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,530.3374175058631,649.4097123632348,119.07229485737173,0.47674917642706627
smp_01184,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,664.2781544323842,745.1578528942848,80.8796984619006,1.6633723523030188
smp_01184,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1175.3778345587696,1281.6388069625266,106.26097240375702,2.0879963381798152
smp_01185,employed | 51-66 | weekday | Income=Below median,weekday,Business visit in a working atmosphere,683.5641029417948,780.1377519053332,96.5736489635384,13.45348077815976
smp_01186,employed | 51-66 | weekday | Income=Below median,weekday,Services/personal care,504.6875887765294,618.7146480765066,114.02705929997717,13.42160362040251
smp_01186,employed | 51-66 | weekday | Income=Below median,weekday,Pick up/drop off people,726.4150430520574,729.3479297241538,2.9328866720964015,10.017451693938671
smp_01186,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1002.1936009782341,1218.0504211297673,215.85682015153316,0.8670863570630648
smp_01186,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1304.8227392846588,1440.0,135.17726071534116,28.709342950686732
smp_01187,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,557.7962565201206,1074.548105003172,516.7518484830514,3.4622782583841003
smp_01187,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,1183.6443479350478,1203.4855660188746,19.84121808382679,0.5497123227531385
smp_01187,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1343.261513460372,1389.080205171794,45.818691711421934,30.21880945785162
smp_01188,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,708.92990747029,780.2722557443515,71.34234827406146,0.5615441492106893
smp_01189,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,705.5458570812386,807.323969870897,101.7781127896584,2.8392605630668584
smp_01189,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,1040.4858941481134,1085.3454563749258,44.859562226812386,4.296722528654656
smp_01189,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1211.361063394831,1235.8025187066878,24.44145531185677,2.8979670729410314
smp_01189,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1252.4926938845285,1368.1576590305335,115.66496514600499,4.865294589465564
smp_01190,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,540.8610226206412,859.3114004359752,318.45037781533404,19.506433615992897
smp_01190,employed | 51-66 | weekday | Income=Below median,weekday,Business visit in a working atmosphere,923.7110282396585,932.2246385793488,8.51361033969033,46.545416834751684
smp_01190,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,1314.0970639129011,1325.7757617657078,11.678697852806636,2.2432486422234708
smp_01191,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,801.2879963262109,826.3854942667593,25.097497940548465,3.815046576019473
smp_01191,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,891.2132884699995,1085.2332831212957,194.0199946512962,2.18100324117564
smp_01191,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1349.20126478752,1440.0,90.7987352124801,1.086053955152081
smp_01192,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,590.0704099055567,608.3742018652944,18.303791959737623,0.5698576545046125
smp_01192,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,625.5442006294354,816.2893269453078,190.74512631587243,1.2929391632313356
smp_01192,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,984.1384767193059,1134.1820983906773,150.0436216713714,54.76749559396521
smp_01192,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1147.5529043395575,1254.4111103846828,106.85820604512537,2.571188887834694
smp_01193,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,422.11104499369645,591.1960313131822,169.08498631948572,1.932864366605135
smp_01193,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,852.8923396507666,898.4081696773632,45.51583002659652,2.0132215733842775
smp_01193,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,983.8553116552698,1000.9066380868475,17.05132643157765,17.207714424382495
smp_01193,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1003.9390486626722,1165.238315671234,161.29926700856174,3.113762284425217
smp_01194,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,479.1373768055521,829.9438754891889,350.80649868363685,16.94015118879128
smp_01194,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,935.3891752487584,979.0771774986089,43.688002249850456,2.7085491206761754
smp_01195,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,358.13352568517007,989.3823642147639,631.2488385295939,6.610167796262099
smp_01195,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,1200.9183570025425,1212.27345772661,11.355100724067597,3.936096303216352
smp_01195,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1320.0487708412288,1366.1219111455525,46.073140304323715,1.8165005353857495
smp_01196,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,457.5793217254258,979.7297145956236,522.1503928701977,6.84101063932051
smp_01197,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,471.29577654188836,579.841354893173,108.54557835128469,43.02301009746716
smp_01197,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,592.2658080245815,645.0540862017831,52.78827817720162,2.12378087532524
smp_01197,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,807.5484650400306,841.2985079746088,33.75004293457823,6.644782114813383
smp_01197,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,938.781108615508,1202.248761863844,263.4676532483361,80.35884973246264
smp_01197,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1222.3297989560779,1433.1655415531534,210.83574259707552,13.42530735875418
smp_01198,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,354.11590188669686,741.2954051538777,387.17950326718085,49.30521019486262
smp_01198,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,928.7915900154435,988.3580027704232,59.56641275497975,14.831263320679119
smp_01198,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1057.3846081200406,1118.5247928378203,61.140184717779675,4.805654332271254
smp_01198,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,1170.3160830936538,1181.1477200902743,10.831636996620546,0.6277677235738793
smp_01199,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,541.1961392832327,662.2173155225543,121.02117623932156,4.487459546137207
smp_01199,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,957.2003569518957,1184.7050070528978,227.50465010100208,0.575623372999363
smp_01199,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1294.0114278407564,1440.0,145.98857215924363,5.09856728222
smp_01200,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,321.3300362878868,694.3552189949542,373.02518270706736,1.8993362067741795
smp_01200,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,884.1142516207309,923.3188927417211,39.20464112099023,8.887707244810226
smp_01200,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1178.5842370855974,1357.7599006013643,179.17566351576693,12.831457427588688
smp_01201,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,552.4729546771458,685.6014666528206,133.12851197567477,18.55796481081251
smp_01201,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,845.8525786585053,990.897550740819,145.04497208231373,0.6693067574631986
smp_01201,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1096.1185091135108,1207.679740594442,111.56123148093116,1.982048914957655
smp_01202,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,439.20362134465256,443.78565946006125,4.582038115408693,4.613706116835611
smp_01202,employed | 51-66 | weekday | Income=Below median,weekday,Taking education/course,584.6596236522748,776.1608604680033,191.50123681572848,127.74818494349248
smp_01202,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1022.8341653996133,1319.6354735368795,296.80130813726623,1.4049203932478458
smp_01203,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,385.2262076373158,932.2225991734449,546.9963915361291,0.547128631115149
smp_01203,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,938.6902565120213,1219.6860827920113,280.99582627999007,1.952208730010269
smp_01204,employed | 51-66 | weekday | Income=Below median,weekday,Pick up/drop off people,608.0416446405331,617.395989849441,9.35434520890783,0.941531822350402
smp_01204,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,819.3998682118007,834.8454864705704,15.445618258769741,0.4713509137814631
smp_01204,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,997.6692008067622,1020.4276656866505,22.758464879888265,0.181026533146427
smp_01204,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,1340.1667829644884,1440.0,99.83321703551155,2.7718663614240384
smp_01205,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,552.2545210162168,583.8168115044095,31.56229048819273,20.858016933557575
smp_01205,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,607.4580523823228,807.4398365481616,199.9817841658388,1.1147474515936306
smp_01205,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1156.8248718733703,1354.0821967020113,197.257324828641,3.5700829077044167
smp_01205,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1405.9963410814569,1440.0,34.003658918543124,0.4590304995220217
smp_01206,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,528.8887130214255,575.2841307776056,46.39541775618011,3.364641448166499
smp_01206,employed | 51-66 | weekday | Income=Below median,weekday,Services/personal care,879.7835284980121,895.4809562788442,15.697427780832186,4.31045194338627
smp_01206,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,991.4551204424691,1201.7756193380794,210.32049889561029,1.9951826178310637
smp_01206,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1324.6958046756495,1340.94020479622,16.244400120570617,1.241990735991764
smp_01207,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,723.5612290232625,861.4098976828577,137.8486686595952,2.420957997115856
smp_01207,employed | 51-66 | weekday | Income=Below median,weekday,Pick up/drop off people,935.497362133051,949.1661189582624,13.668756825211403,6.363647604967238
smp_01207,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,961.4255388907178,1175.9841523673574,214.5586134766396,5.848674068587043
smp_01208,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,730.9782582991021,950.7106276017516,219.73236930264954,42.78260783935644
smp_01208,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,969.8441003617347,987.3081565687244,17.464056206989653,9.111458243506739
smp_01208,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1413.8919170254653,1440.0,26.108082974534682,1.83765483355023
smp_01209,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,750.6603478819999,818.9027483773955,68.2424004953956,41.351491957225974
smp_01209,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,852.0477213974189,892.5278135562787,40.48009215885986,2.0695079424628178
smp_01209,employed | 51-66 | weekday | Income=Below median,weekday,Business visit in a working atmosphere,1195.4663351533425,1328.3348253325917,132.8684901792492,15.244072585813193
smp_01209,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1332.077508633737,1440.0,107.9224913662631,1.3216085672853863
smp_01210,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,522.6056366034819,536.8508804380817,14.245243834599819,2.975924789205024
smp_01210,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,595.3657614044946,631.2050044597709,35.839243055276256,1.6990676151088349
smp_01210,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,677.9141959809718,799.8676548385695,121.95345885759764,2.3154357832000048
smp_01210,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,985.1698985862986,1027.0623944791362,41.89249589283759,9.068978307298941
smp_01210,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1108.9679787607683,1146.6893535081638,37.72137474739543,7.663442562076866
smp_01211,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,555.0392146938191,805.6085532210375,250.5693385272184,9.394364816303876
smp_01212,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,261.1808809734842,541.4838443691232,280.302963395639,24.92986389773615
smp_01212,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,543.8870360753314,966.1080592215951,422.22102314626375,0.16591860495963373
smp_01212,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1082.4489641009152,1171.1883538061015,88.73938970518634,9.589209547149604
smp_01212,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1435.136979245661,1440.0,4.863020754339004,4.579911990973714
smp_01213,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,379.8024160659313,437.8999591914553,58.097543125524,4.929611121480013
smp_01213,employed | 51-66 | weekday | Income=Below median,weekday,Pick up/drop off people,681.8875913347568,706.2505680351011,24.362976700344234,2.753298809041183
smp_01213,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,835.4220899867516,1087.652054920727,252.22996493397545,39.585488243351705
smp_01213,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1319.3403647816738,1435.5614379483698,116.22107316669599,3.278920600626166
smp_01214,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,585.352597688215,718.8802305667685,133.5276328785535,3.6304509566787684
smp_01214,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,767.1259551387797,852.4499731320279,85.32401799324828,2.038827634987411
smp_01214,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,905.6077447439725,1091.6219062634536,186.01416151948115,0.3604258915961969
smp_01215,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,673.774430884109,872.2645038837823,198.4900729996732,49.47776135937954
smp_01215,employed | 51-66 | weekday | Income=Below median,weekday,Services/personal care,961.4025295408209,1013.4207443882208,52.01821484739992,1.8760902462654232
smp_01215,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,1084.113337204897,1120.3778546096016,36.26451740470452,2.5483385669173053
smp_01216,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,470.43171112515984,570.4984356013168,100.06672447615699,3.5630707502244348
smp_01216,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,949.145511384587,1099.647620354713,150.50210897012585,4.175799184832125
smp_01216,employed | 51-66 | weekday | Income=Below median,weekday,Visitors/staying over,1418.4719812670467,1440.0,21.528018732953342,1.9135477435882629
smp_01217,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,673.8478861973291,688.371206359496,14.523320162166897,1.5600776814651134
smp_01217,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,747.5878716482626,925.0998904007361,177.5120187524734,3.1311278577346466
smp_01217,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1380.4832447812416,1440.0,59.51675521875836,1.3939649656966757
smp_01218,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,397.2876522235581,408.15382750778844,10.866175284230337,0.6372027954371166
smp_01218,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,421.6498306011838,599.220780326494,177.57094972531024,0.9126437194561977
smp_01218,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,609.4466932150988,785.8798212927761,176.43312807767734,0.2488117928720119
smp_01218,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,920.5876757615779,1440.0,519.4123242384221,0.23838895177855687
smp_01219,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,556.9872012843786,570.8823102047091,13.895108920330586,0.943889864577758
smp_01219,employed | 51-66 | weekday | Income=Below median,weekday,Pick up/drop off people,800.8211770474446,802.0024043588728,1.181227311428188,3.8034249147966888
smp_01219,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,1010.3607026673698,1024.7535406872166,14.392838019846863,1.8885468550065077
smp_01219,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1037.8181532934511,1123.2161594975114,85.39800620406027,0.8993368338342619
smp_01220,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,461.30702027405874,471.67975521100345,10.37273493694471,1.4390067001573998
smp_01220,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,584.6502269668712,591.8881073058842,7.2378803390130315,0.5166769668565179
smp_01220,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,676.0869589953866,863.7255401653928,187.6385811700062,1.2296285270419411
smp_01220,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,939.4550686031249,1041.950404383081,102.49533577995601,3.391862920215778
smp_01220,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,1118.4231688626464,1179.4921408148753,61.06897195222882,7.750992962267923
smp_01220,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1208.495962682259,1422.415234452466,213.91927177020693,3.9004298774659203
smp_01221,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,378.89285324242195,434.149965676785,55.25711243436302,0.1943411744954247
smp_01221,employed | 51-66 | weekday | Income=Below median,weekday,Collect/deliver goods,486.5398563645375,491.34118369096853,4.8013273264310214,4.837498511065383
smp_01221,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,561.600425139135,654.1491349308782,92.54870979174314,1.2776496284450185
smp_01221,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,854.8899919079992,864.4414197124523,9.55142780445317,0.4327468557394967
smp_01221,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1177.046140777138,1234.9306249883123,57.88448421117437,4.320596681419884
smp_01221,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1322.9266047539095,1340.7651647850917,17.83856003118217,3.0026072342320953
smp_01222,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,500.9295709437643,528.0385949842331,27.109024040468796,1.3251714550809377
smp_01222,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,539.2489881515589,828.5692587015014,289.3202705499425,33.09300221370116
smp_01222,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,893.8502298647934,1440.0,546.1497701352066,4.322128341581867
smp_01223,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,457.775490364161,634.886697323528,177.111206959367,2.873653080031698
smp_01223,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,758.1184732777468,779.762187406028,21.643714128281204,13.286175599278685
smp_01223,employed | 51-66 | weekday | Income=Below median,weekday,Touring/hiking,1064.4974259380315,1190.1850821976452,125.68765625961373,0.33331028482641206
smp_01224,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,433.20341682429256,982.94346006212,549.7400432378274,1.0193661602668
smp_01224,employed | 51-66 | weekday | Income=Below median,weekday,Shopping/grocery shopping,1119.4715462237218,1138.667090513642,19.195544289920235,28.30286736741804
smp_01224,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,1150.1379571558896,1360.7999694452799,210.6620122893903,0.5909571173803536
smp_01225,employed | 51-66 | weekday | Income=Below median,weekday,Services/personal care,582.1058697889657,602.3652748099768,20.259405021011048,2.6493465933069693
smp_01225,employed | 51-66 | weekday | Income=Below median,weekday,Sports/hobbies,792.8158141657184,945.4400023104652,152.62418814474677,2.772769079060896
smp_01225,employed | 51-66 | weekday | Income=Below median,weekday,To and from work,958.5830723607022,1092.321204627062,133.73813226635968,2.547106475379978
smp_01226,employed | 51-66 | weekday | Income=Below median,weekday,Other leisure activities,590.632599841721,716.2651292810884,125.63252943936743,4.870778804064874
